start_nid,end_nid,link_type,length,lanes,maxspeed,geometry,maxmph,fft,link_id
2045,1226,residential,46.559,1,25,"LINESTRING(-122.29635525 37.7858192, -122.2963461 37.7862383)",25,4.166871348663766,1477
2019,257,unclassified,46.580999999999996,2,25,"LINESTRING(-122.29609645 37.7802869, -122.2961028999999940 37.7801988000000009, -122.2961040999999938 37.7801734000000025, -122.2961006999999967 37.7801453000000009, -122.2960288 37.7798411)",25,4.168840273461777,1478
257,2019,unclassified,46.581,2,25,"LINESTRING(-122.2960288 37.7798411, -122.2960493000000071 37.7799303999999978, -122.2961006999999967 37.7801453000000009, -122.2961040999999938 37.7801734000000025, -122.29609645 37.7802869)",25,4.168840273461778,1479
1853,1533,tertiary,46.6,1,25,"LINESTRING(-122.2626676 37.761917999999994, -122.2627420999999970 37.7619129999999998, -122.2628289000000024 37.7617641000000006, -122.262861 37.761629)",25,4.170540708514606,1480
1332,137,unclassified,46.652,2,25,"LINESTRING(-122.2934681 37.7719552, -122.2929385 37.7719273)",25,4.1751945307644505,1481
137,1332,unclassified,46.652,2,25,"LINESTRING(-122.2929385 37.7719273, -122.2934681 37.7719552)",25,4.1751945307644505,1482
1407,1406,service,46.703,1,25,"LINESTRING(-122.2763099 37.7765154, -122.2762682999999981 37.7765822000000000, -122.2762831000000006 37.7766055000000023, -122.2766792 37.7766309)",25,4.179758856432567,1483
664,539,residential,46.711,1,25,"LINESTRING(-122.244287 37.7601959, -122.2447282 37.76043)",25,4.180474829086389,1484
539,664,residential,46.711,1,25,"LINESTRING(-122.2447282 37.76043, -122.244287 37.7601959)",25,4.180474829086389,1485
85,1536,tertiary,46.726,1,25,"LINESTRING(-122.2578553 37.7722891, -122.2583216 37.7724909)",25,4.181817277812306,1486
1536,85,tertiary,46.726,1,25,"LINESTRING(-122.2583216 37.7724909, -122.2578553 37.7722891)",25,4.181817277812306,1487
316,1128,residential,46.736000000000004,1,25,"LINESTRING(-122.2262475 37.763407, -122.2263923999999946 37.7633360000000025, -122.2264914999999945 37.7633206000000001, -122.2267502 37.7633364)",25,4.1827122436295845,1488
1128,316,residential,46.736000000000004,1,25,"LINESTRING(-122.2267502 37.7633364, -122.2265854999999988 37.7633190000000027, -122.2264914999999945 37.7633206000000001, -122.2262475 37.763407)",25,4.1827122436295845,1489
1258,1259,service,46.763000000000005,1,25,"LINESTRING(-122.272259 37.7823715, -122.2727259 37.7821731)",25,4.1851286513362345,1490
1259,1258,service,46.763000000000005,1,25,"LINESTRING(-122.2727259 37.7821731, -122.272259 37.7823715)",25,4.1851286513362345,1491
1737,1738,residential,46.882,1,25,"LINESTRING(-122.2791271 37.79105, -122.2793545 37.7906686)",25,4.1957787445618395,1492
1738,1737,residential,46.882,1,25,"LINESTRING(-122.2793545 37.7906686, -122.2791271 37.79105)",25,4.1957787445618395,1493
296,1566,tertiary,46.92,1,25,"LINESTRING(-122.2465526 37.753464, -122.2464719000000031 37.7535621999999975, -122.2464628000000033 37.7535731999999982, -122.246261 37.7538174)",25,4.199179614667496,1494
1566,296,tertiary,46.92,1,25,"LINESTRING(-122.246261 37.7538174, -122.2463965999999971 37.7536534999999986, -122.2464628000000033 37.7535731999999982, -122.2465526 37.753464)",25,4.199179614667496,1495
1489,1053,service,46.932,1,25,"LINESTRING(-122.2452725 37.765747, -122.2455214 37.7653736)",25,4.200253573648229,1496
2025,1617,service,47.074,1,25,"LINESTRING(-122.27853139999999 37.78930535, -122.2780751 37.7890806)",25,4.212962088253573,1497
1617,2025,service,47.074,1,25,"LINESTRING(-122.2780751 37.7890806, -122.27853139999999 37.78930535)",25,4.212962088253573,1498
1629,1628,service,47.093,1,25,"LINESTRING(-122.2484261 37.7736087, -122.2486872 37.7732389)",25,4.214662523306402,1499
1628,1629,service,47.093,1,25,"LINESTRING(-122.2486872 37.7732389, -122.2484261 37.7736087)",25,4.214662523306402,1500
1043,1044,service,47.12,1,25,"LINESTRING(-122.2455243 37.7669249, -122.2452614 37.7672942)",25,4.217078931013051,1501
1044,1043,service,47.12,1,25,"LINESTRING(-122.2452614 37.7672942, -122.2455243 37.7669249)",25,4.217078931013051,1502
1695,1596,residential,47.206,1,25,"LINESTRING(-122.2947189 37.7818036, -122.2947304000000059 37.7816811000000001, -122.2947581 37.7813802)",25,4.224775637041641,1503
1596,1695,residential,47.205999999999996,1,25,"LINESTRING(-122.2947581 37.7813802, -122.2947522999999990 37.7814437999999981, -122.2947189 37.7818036)",25,4.224775637041641,1504
1183,1179,service,47.208,1,25,"LINESTRING(-122.2900151 37.7771169, -122.2900817000000018 37.7771338000000014, -122.2902633000000066 37.7771799000000001, -122.290481 37.7771417)",25,4.224954630205096,1505
1179,1183,service,47.208,1,25,"LINESTRING(-122.290481 37.7771417, -122.2904786000000001 37.7771897000000010, -122.2902633000000066 37.7771799000000001, -122.2900151 37.7771169)",25,4.224954630205096,1506
1802,1844,residential,47.221000000000004,1,25,"LINESTRING(-122.26360213333334 37.779692833333335, -122.2633495000000039 37.7798155999999992, -122.26305315 37.779929)",25,4.226118085767558,1507
504,207,residential,47.230000000000004,1,25,"LINESTRING(-122.2664816 37.7820748, -122.2664611 37.7816513)",25,4.226923555003108,1508
207,504,residential,47.230000000000004,1,25,"LINESTRING(-122.2664611 37.7816513, -122.2664816 37.7820748)",25,4.226923555003108,1509
1840,1841,service,47.263,1,25,"LINESTRING(-122.2508569 37.75566755, -122.25119336666667 37.75516233333333)",25,4.229876942200124,1510
1841,1840,service,47.263,1,25,"LINESTRING(-122.25119336666667 37.75516233333333, -122.2508569 37.75566755)",25,4.229876942200124,1511
1887,1886,service,47.275,1,25,"LINESTRING(-122.2449028 37.7625269, -122.24444285 37.76211503333334)",25,4.230950901180858,1512
1689,2031,service,47.332,1,25,"LINESTRING(-122.2578744 37.7667176, -122.2578476999999992 37.7667233000000024, -122.2573656 37.76658275)",25,4.236052206339341,1513
2031,1689,service,47.331999999999994,1,25,"LINESTRING(-122.2573656 37.76658275, -122.2576511999999980 37.7666664999999995, -122.2578744 37.7667176)",25,4.236052206339341,1514
1208,1913,residential,47.397,1,25,"LINESTRING(-122.2751136 37.7762111, -122.2745717 37.7762915)",25,4.241869484151647,1515
1913,1208,residential,47.397,1,25,"LINESTRING(-122.2745717 37.7762915, -122.2751136 37.7762111)",25,4.241869484151647,1516
970,1632,unclassified,47.468999999999994,1,25,"LINESTRING(-122.2947399 37.7795488, -122.2947639000000066 37.7794409999999985, -122.2947771999999986 37.7793171000000001, -122.2947978 37.7791247)",25,4.248313238036046,1517
1632,970,unclassified,47.469,1,25,"LINESTRING(-122.2947978 37.7791247, -122.2947833000000060 37.7792600000000007, -122.2947771999999986 37.7793171000000001, -122.2947399 37.7795488)",25,4.248313238036047,1518
1644,1645,service,47.503,1,25,"LINESTRING(-122.2867326 37.7703238, -122.2867347 37.770751)",25,4.251356121814792,1519
1645,1644,service,47.503,1,25,"LINESTRING(-122.2867347 37.770751, -122.2867326 37.7703238)",25,4.251356121814792,1520
1302,1307,tertiary,47.613,3,25,"LINESTRING(-122.291335 37.7797466, -122.2913317000000006 37.7796528000000009, -122.2913290000000046 37.7796014999999983, -122.2913058 37.7793192)",25,4.261200745804848,1521
1307,1302,tertiary,47.613,3,25,"LINESTRING(-122.2913058 37.7793192, -122.2913266000000050 37.7795126999999979, -122.2913290000000046 37.7796014999999983, -122.291335 37.7797466)",25,4.261200745804848,1522
1612,1614,residential,47.62,1,25,"LINESTRING(-122.2314873 37.7559008, -122.2310812 37.7556174)",25,4.261827221876942,1523
1614,1612,residential,47.62,1,25,"LINESTRING(-122.2310812 37.7556174, -122.2314873 37.7559008)",25,4.261827221876942,1524
839,870,service,47.738,1,25,"LINESTRING(-122.2826896 37.7847852, -122.2827069 37.7843561)",25,4.272387819,1525
870,839,service,47.738,1,25,"LINESTRING(-122.2827069 37.7843561, -122.2826896 37.7847852)",25,4.272387819,1526
1699,1701,service,47.763,1,25,"LINESTRING(-122.2929599 37.7810839, -122.2929959 37.7806553)",25,4.274625233064015,1527
1701,1699,service,47.763,1,25,"LINESTRING(-122.2929959 37.7806553, -122.2929599 37.7810839)",25,4.274625233064015,1528
1585,1848,unclassified,47.771,2,25,"LINESTRING(-122.2957399 37.7791167, -122.29564865 37.77954295)",25,4.2753412057178375,1529
1848,1585,unclassified,47.771,2,25,"LINESTRING(-122.29564865 37.77954295, -122.2957399 37.7791167)",25,4.2753412057178375,1530
0,1211,secondary,47.788,1,25,"LINESTRING(-122.2520465 37.759728, -122.2519678000000027 37.7596810000000005, -122.2516127 37.759469)",25,4.276862647607209,1531
1211,0,secondary,47.788,1,25,"LINESTRING(-122.2516127 37.759469, -122.2517785999999944 37.7595680000000016, -122.2520465 37.759728)",25,4.276862647607209,1532
2047,1644,residential,47.816,1,25,"LINESTRING(-122.2861135 37.77032525, -122.2867326 37.7703238)",25,4.279368551895588,1533
1644,2047,residential,47.816,1,25,"LINESTRING(-122.2867326 37.7703238, -122.2861135 37.77032525)",25,4.279368551895588,1534
1093,1026,service,47.832,1,25,"LINESTRING(-122.2612751 37.7781571, -122.2610856999999953 37.7780905999999987, -122.2607777 37.7779825)",25,4.280800497203232,1535
1026,1093,service,47.832,1,25,"LINESTRING(-122.2607777 37.7779825, -122.2610200999999961 37.7780676000000000, -122.2612751 37.7781571)",25,4.280800497203232,1536
1935,1369,service,47.855,1,25,"LINESTRING(-122.2919828 37.78265865, -122.2925198 37.7827438)",25,4.282858918582971,1537
1369,1935,service,47.855,1,25,"LINESTRING(-122.2925198 37.7827438, -122.2919828 37.78265865)",25,4.282858918582971,1538
1891,1967,service,47.864,1,25,"LINESTRING(-122.27662531428572 37.7776467, -122.2765069999999952 37.7774779000000009, -122.27629719999999 37.77722105)",25,4.283664388,1539
1967,1891,service,47.864000000000004,1,25,"LINESTRING(-122.27629719999999 37.77722105, -122.2763099000000011 37.7773559999999975, -122.27662531428572 37.7776467)",25,4.283664387818521,1540
838,375,residential,47.876,1,25,"LINESTRING(-122.2882232 37.784431, -122.2882086 37.7848614)",25,4.284738346799254,1541
375,838,residential,47.876,1,25,"LINESTRING(-122.2882086 37.7848614, -122.2882232 37.784431)",25,4.284738346799254,1542
1452,1451,service,47.903,1,25,"LINESTRING(-122.2863178 37.7753602, -122.2863346 37.7749296)",25,4.287154754505904,1543
1451,1452,service,47.903,1,25,"LINESTRING(-122.2863346 37.7749296, -122.2863178 37.7753602)",25,4.287154754505904,1544
1008,1017,service,47.925,1,25,"LINESTRING(-122.2796531 37.7874477, -122.2796696 37.7870169)",25,4.289123679303915,1545
1017,1008,service,47.925,1,25,"LINESTRING(-122.2796696 37.7870169, -122.2796531 37.7874477)",25,4.289123679303915,1546
1987,2074,secondary,47.948,1,25,"LINESTRING(-122.23946285 37.76836965, -122.2390785 37.76883543333333)",25,4.291182100683654,1547
2074,1987,secondary,47.948,1,25,"LINESTRING(-122.2390785 37.76883543333333, -122.23946285 37.76836965)",25,4.291182100683654,1548
1051,1050,residential,48.007,1,25,"LINESTRING(-122.2817695 37.777353, -122.2812235 37.7773406)",25,4.296462399005594,1549
1050,1051,residential,48.007,1,25,"LINESTRING(-122.2812235 37.7773406, -122.2817695 37.777353)",25,4.296462399005594,1550
838,866,residential,48.01,1,25,"LINESTRING(-122.2882232 37.784431, -122.2887694 37.7844396)",25,4.296730888750777,1551
866,838,residential,48.01,1,25,"LINESTRING(-122.2887694 37.7844396, -122.2882232 37.784431)",25,4.296730888750777,1552
1587,1590,unclassified,48.029999999999994,2,25,"LINESTRING(-122.2973952 37.7799197, -122.2973901000000012 37.7799627999999998, -122.2973650999999933 37.7802117000000024, -122.2973318 37.7803481)",25,4.298520820385332,1553
1590,1587,unclassified,48.03,2,25,"LINESTRING(-122.2973318 37.7803481, -122.2973523000000000 37.7802744000000033, -122.2973650999999933 37.7802117000000024, -122.2973952 37.7799197)",25,4.298520820385333,1554
1284,1283,service,48.052,1,25,"LINESTRING(-122.2930969 37.7854508, -122.292552 37.7854148)",25,4.300489745183344,1555
1283,1284,service,48.052,1,25,"LINESTRING(-122.292552 37.7854148, -122.2930969 37.7854508)",25,4.300489745183344,1556
1071,1887,service,48.061,1,25,"LINESTRING(-122.2443823 37.7623705, -122.2449028 37.7625269)",25,4.301295214418894,1557
2037,1698,service,48.145,1,25,"LINESTRING(-122.2923541 37.781175733333335, -122.2923903 37.7807437)",25,4.308812927284028,1558
1698,2037,service,48.145,1,25,"LINESTRING(-122.2923903 37.7807437, -122.2923541 37.781175733333335)",25,4.308812927284028,1559
1782,1265,service,48.167,1,25,"LINESTRING(-122.27470026666667 37.785322, -122.2745866000000063 37.7851634000000018, -122.2743701 37.7848666)",25,4.310781852082039,1560
1265,1782,service,48.167,1,25,"LINESTRING(-122.2743701 37.7848666, -122.2744766999999939 37.7850127000000029, -122.27470026666667 37.785322)",25,4.310781852082039,1561
1278,1931,service,48.208,1,25,"LINESTRING(-122.2897942 37.7879203, -122.290069975 37.788342975)",25,4.3144512119328775,1562
1931,1278,service,48.208,1,25,"LINESTRING(-122.290069975 37.788342975, -122.2897942 37.7879203)",25,4.3144512119328775,1563
1769,2033,service,48.261,1,25,"LINESTRING(-122.2978358 37.782010549999995, -122.29838475 37.782042399999995)",25,4.319194530764451,1564
2033,1769,service,48.261,1,25,"LINESTRING(-122.29838475 37.782042399999995, -122.2978358 37.782010549999995)",25,4.319194530764451,1565
1770,1786,secondary,48.335,1,25,"LINESTRING(-122.24073375 37.766592849999995, -122.23993602499999 37.7665628)",25,4.325817277812306,1566
1061,1884,service,48.337,1,25,"LINESTRING(-122.2774691 37.7767049, -122.27755815 37.7762722)",25,4.325996270975762,1567
1884,1061,service,48.337,1,25,"LINESTRING(-122.27755815 37.7762722, -122.2774691 37.7767049)",25,4.325996270975762,1568
343,411,residential,48.36,2,25,"LINESTRING(-122.2859613 37.7735425, -122.285944 37.7739772)",25,4.328054692355501,1569
411,343,residential,48.36,2,25,"LINESTRING(-122.285944 37.7739772, -122.2859613 37.7735425)",25,4.328054692355501,1570
1866,1989,residential,48.396,1,25,"LINESTRING(-122.2390757 37.7671858, -122.23938100000001 37.76682245)",25,4.331276569,1571
1192,1231,unclassified,48.438,1,25,"LINESTRING(-122.3001023 37.784665, -122.3006523 37.7846936)",25,4.3350354257302675,1572
1231,1192,unclassified,48.438,1,25,"LINESTRING(-122.3006523 37.7846936, -122.3001023 37.784665)",25,4.3350354257302675,1573
771,814,residential,48.53,1,25,"LINESTRING(-122.283892 37.7848079, -122.2838995 37.7843715)",25,4.343269111249223,1574
814,771,residential,48.53,1,25,"LINESTRING(-122.2838995 37.7843715, -122.283892 37.7848079)",25,4.343269111249223,1575
392,979,secondary,48.564,4,25,"LINESTRING(-122.2607078 37.7625766, -122.2601726 37.7624683)",25,4.346311995027968,1576
979,392,secondary,48.564,4,25,"LINESTRING(-122.2601726 37.7624683, -122.2607078 37.7625766)",25,4.346311995027968,1577
1534,388,residential,48.578,1,25,"LINESTRING(-122.2409823 37.7693831, -122.2407153 37.7697656)",25,4.347564947172157,1578
388,1534,residential,48.578,1,25,"LINESTRING(-122.2407153 37.7697656, -122.2409823 37.7693831)",25,4.347564947172157,1579
1698,2036,service,48.624,1,25,"LINESTRING(-122.2923903 37.7807437, -122.29242263333333 37.78030713333333)",25,4.351681789931635,1580
2036,1698,service,48.624,1,25,"LINESTRING(-122.29242263333333 37.78030713333333, -122.2923903 37.7807437)",25,4.351681789931635,1581
1704,1703,service,48.635,1,25,"LINESTRING(-122.2935998 37.7803838, -122.2935666 37.7808204)",25,4.352666252,1582
1703,1704,service,48.635,1,25,"LINESTRING(-122.2935666 37.7808204, -122.2935998 37.7803838)",25,4.352666252,1583
1154,1156,service,48.647000000000006,1,25,"LINESTRING(-122.3002663 37.7826663, -122.3001995999999991 37.7826623999999995, -122.3001138000000054 37.7827344999999966, -122.3001103999999941 37.7827533000000031, -122.3000647 37.7830175)",25,4.353740211311374,1584
1156,1154,service,48.647,1,25,"LINESTRING(-122.3000647 37.7830175, -122.3000885999999952 37.7828727999999998, -122.3001103999999941 37.7827533000000031, -122.3001138000000054 37.7827344999999966, -122.3002663 37.7826663)",25,4.353740211311374,1585
2015,2016,service,48.649,1,25,"LINESTRING(-122.2261682 37.75834505, -122.2257463 37.75805725)",25,4.353919204474829,1586
2016,2015,service,48.649,1,25,"LINESTRING(-122.2257463 37.75805725, -122.2261682 37.75834505)",25,4.353919204474829,1587
1959,1960,service,48.655,1,25,"LINESTRING(-122.24989035 37.757933449999996, -122.2499640000000056 37.7579337000000024, -122.2501323000000042 37.7580236000000014, -122.2502134000000069 37.7580669999999969, -122.25035134999999 37.758181449999995)",25,4.354456183965196,1588
1960,1959,service,48.655,1,25,"LINESTRING(-122.25035134999999 37.758181449999995, -122.2503066999999959 37.7581168000000034, -122.2502134000000069 37.7580669999999969, -122.2501323000000042 37.7580236000000014, -122.24989035 37.757933449999996)",25,4.354456183965196,1589
55,1775,secondary_link,48.656,1,25,"LINESTRING(-122.2335489 37.7675767, -122.2334098999999981 37.7675578999999999, -122.2333292000000000 37.7675395999999992, -122.2332279000000028 37.7674949000000026, -122.2331410999999974 37.7674493000000027, -122.23306196666665 37.7674045)",25,4.354545680546924,1590
1349,1352,service,48.669,1,25,"LINESTRING(-122.2576404 37.7770471, -122.2574974999999995 37.7770634000000030, -122.2570966 37.7771224)",25,4.355709136109384,1591
1352,1349,service,48.669000000000004,1,25,"LINESTRING(-122.2570966 37.7771224, -122.2571820000000002 37.7771216000000010, -122.2576404 37.7770471)",25,4.355709136109385,1592
2024,1675,service,48.681,1,25,"LINESTRING(-122.23225563999999 37.75643726, -122.2320241000000038 37.7563760999999971, -122.2317059 37.7566365)",25,4.356783095090118,1593
1675,2024,service,48.681000000000004,1,25,"LINESTRING(-122.2317059 37.7566365, -122.2318312000000020 37.7565455000000014, -122.23225563999999 37.75643726)",25,4.356783095090119,1594
